Index	Cell	Lineage	Branch Length	Height	Height 0.95 HPD Lo	Height 0.95 HPD Hi	Height Median	Height Range Lo	Height Range Hi	Length	Length 0.95 HPD Lo	Length 0.95 HPD Hi	Length Median	Length Range Lo	Length Range Hi	Posterior	Rate	Rate 0.95 HPD Lo	Rate 0.95 HPD Hi	Rate Median	Rate Range Lo	Rate Range Hi
79		X.1.2.2.2.2	0.0458928462970091	0.075875606977433	0.0414668706743707	0.114939267571052	0.0746015947582658	0.0328451160291784	0.152577705251022	0.0617730527216197	0.0229363160438569	0.110392829689515	0.0607883366733661	0.00258104083987212	0.140700892210136	0.936063936063936	0.768900194511316	0.370099514134251	1.31611361724903	0.726680620554953	0.27276675147882	2.40057329439432
80		X.2	0.0362480937611946	0.226455106943892	0.184491276795196	0.279036144769303	0.224876859337481	0.151302028123417	0.303466686749946	0.0302813985761936	5.14243277079107e-05	0.0628406335759585	0.0281717672251824	5.14243277079107e-05	0.112549126142012	0.525474525474525	0.92776008145517	0.374167409802987	1.74652601844005	0.849574226193535	0.295377384517774	2.40412805111629
81		X.2.1	0.0486287662787881	0.177826340665104	0.133407484778456	0.222596246648252	0.17638895192056	0.117707264375926	0.29915182074687	0.0490859304855729	0.0112507966909581	0.0874828931698142	0.0472771867459851	0.000976345795685923	0.124291670090754	0.926073926073926	1.08135984439217	0.471537462268278	1.86290767419871	1.01462413929201	0.33837226385274	2.92743136330269
82		X.2.1.1	0.0218909065735046	0.155935434091599	0.121987693662007	0.202530202210175	0.153031266544154	0.11435696681982	0.236549775806638	0.0201280242308828	0.000284581404639744	0.0475802195907531	0.0171880887851144	0.000284581404639744	0.0944343306349485	0.31968031968032	1.02769275695882	0.469052600717727	1.7194633426471	0.969560165265948	0.39362111545497	2.88911098527788
83		X.2.1.1.1	0.0495287989410199	0.106406635150579	0.0604389411725821	0.158341528267943	0.105922817669399	0.0444232468138917	0.186484544652913	0.0500452880357968	0.00599692958281819	0.0982716787454792	0.0458926017525008	0.00238663103691483	0.1602706012334	0.672327672327672	0.929865784468773	0.378943591351899	1.56663434432616	0.886820906247306	0.315401555600943	2.52360225171111
84		X.2.1.1.2	0.0372177738988608	0.118717660192738	0.0812265809415464	0.154598538768066	0.117596387712999	0.061285111031377	0.191699932891623	0.0422047881316976	0.0120301825303964	0.0796683121013399	0.0400646575459153	0.000375960761612643	0.118636019276571	0.815184815184815	1.25132710574886	0.588624099948676	2.14195121064472	1.1984081429	0.422355090578092	2.95146026988105
85		X.2.1.1.2.2	0.0166393017222071	0.102078358470531	0.06687717606741	0.145775649929591	0.0991877178952742	0.042733063547036	0.160528904088277	0.0165380828384737	0.000187899183465789	0.0367623499588528	0.0153478493097233	0.000187899183465789	0.0924652860785636	0.16983016983017	0.984424689437185	0.433473222593777	1.64293476113033	0.922822591234746	0.344085285486106	2.1503216013414
86		X.2.1.1.2.2.2	0.0237036837320526	0.0783746747384787	0.0400958946398428	0.111849500819412	0.0771812527056462	0.0342080638009907	0.152081889171399	0.0350629010165775	0.00207889136784487	0.065305357651832	0.0343493434176729	0.00109939603798476	0.102576318817936	0.611388611388611	1.14539692225758	0.39539356859166	1.93656043375751	1.08605586589958	0.362277827897045	3.11675176257238
87		X.2.1.2	0.0662502150849999	0.111576125580104	0.0611447720658506	0.169588774749456	0.111787836026115	0.0338286259929119	0.202257027855942	0.0525201858700367	0.00597606908514239	0.106840606658499	0.0483710440298552	0.0010157605732613	0.151399603534403	0.792207792207792	0.824737526670072	0.322999353356916	1.39116175603967	0.786377553667519	0.258344999345274	2.27619548080749
88		X.2.2	0.0555158732263366	0.170939233717555	0.102333312709878	0.242370194460835	0.170029014489793	0.0802786894826314	0.284557500465045	0.0583221757298664	0.00190246146033407	0.128686655616081	0.0538566082604971	0.000407511909793157	0.170341625015516	0.405594405594406	0.723661302738052	0.311494426139214	1.26224872934453	0.680839450398594	0.266181423529381	2.04260011996258
89		X.2.2.2	0.0380572971018736	0.132881936615682	0.0721198520202367	0.189088121987394	0.130314194078428	0.0635001002839896	0.256714507284344	0.0830366667487581	0.00688757696649855	0.163736971195449	0.0803971364734062	0.000537599496769223	0.227082996035727	0.616383616383616	0.648121498107273	0.2585289367321	1.06023997202182	0.612621537809009	0.21608341977786	2.06603785817564
90		X.2.2.2.1	0.0522447203440101	0.0806372162716716	0.0270116918235522	0.132036016191725	0.0794451909803664	0.0214971911300527	0.203322023692076	0.0394201015763026	0.000206402335817368	0.0962515268303276	0.032371097532165	0.000206402335817368	0.148456505839937	0.525474525474525	0.936421874810172	0.385271378247734	1.56359758370439	0.891830573854567	0.293951911833077	2.44863858375676
91		X.2.2.2.2	0.0790744030488973	0.0538075335667844	0.0148457434731288	0.112991789396081	0.0477706822046101	0.00790904361318828	0.156293567768474	0.0753583014616768	0.0018306770862459	0.148630437266011	0.0711181779067826	0.000546506008858139	0.198549126117166	0.549450549450549	0.691924539909996	0.300231191046473	1.26807733033472	0.645359782261055	0.220719474450752	1.7638152143491
