Index	Cell	Lineage	Branch Length	Height	Height 0.95 HPD Lo	Height 0.95 HPD Hi	Height Median	Height Range Lo	Height Range Hi	Length	Length 0.95 HPD Lo	Length 0.95 HPD Hi	Length Median	Length Range Lo	Length Range Hi	Posterior	Rate	Rate 0.95 HPD Lo	Rate 0.95 HPD Hi	Rate Median	Rate Range Lo	Rate Range Hi
79	Cell55	X.1.1.1.1.1.1.2.2.2.1	0.11749856596342	2.48996072955392e-17	0	5.55111512312578e-17	0	0	1.11022302462516e-16	0.114445289616442	0.0941859547818742	0.133747834531744	0.115831956946259	0.0705506512905594	0.140364058132575		1.0313259281366	0.786701240406937	1.27699553782376	1.0234952988507	0.693385890278289	1.58978958532477
80	Cell56	X.1.1.1.1.1.1.2.2.2.2.2.1	0.0762537258045462	2.51768857732178e-17	0	5.55111512312578e-17	0	0	1.11022302462516e-16	0.0769730207443864	0.0575539615174222	0.09637426633373	0.0770240772762391	0.0483433696797965	0.10466859582182		1.17674727211983	0.851815929342812	1.54741832090973	1.15255566873976	0.67860812371264	1.88989015213012
81	Cell57	X.1.1.1.1.2.2.2.1.2	0.101191416170024	2.46223288178606e-17	0	5.55111512312578e-17	0	0	1.11022302462516e-16	0.103927224457688	0.0703722295535359	0.140212672264492	0.103867068825353	0.0478460377198298	0.154564009681731		1.06900133411258	0.764773036636123	1.43973516154949	1.04873498491496	0.595048192326829	1.78634511256354
82	Cell58	X.1.1.1.1.1.1.1.2.2.1	0.0930115961579513	2.46223288178606e-17	0	5.55111512312578e-17	0	0	1.11022302462516e-16	0.099905374346026	0.0764484263520397	0.129443282235533	0.0982074732275606	0.0576525838098768	0.137988222364849		0.89947865263947	0.641423702883093	1.16236488635333	0.89343191297376	0.502892619376421	1.34949492280668
83	Cell59	X.1.1.1.2.1.2.2	0.116456612451235	2.46777845133963e-17	0	5.55111512312578e-17	0	0	5.55111512312578e-17	0.116456612451235	0.0874042544443769	0.144146125953208	0.116451340021583	0.0778597294802031	0.174371691694495		0.805875310973021	0.550497820300277	1.02105000649774	0.795876137644347	0.477669986670646	1.27086251025708
84	Cell6	X.1.1.1.1.1.1.2.2.2.2.2.2	0.0762537258045462	2.52877971642893e-17	0	5.55111512312578e-17	0	0	1.11022302462516e-16	0.0791755819277709	0.0483433696797965	0.10086243198829	0.0768840264223599	0.0483433696797965	0.185256094141392		1.22232544856928	0.81854155626988	1.59501309524647	1.20728187407189	0.678551148052689	1.89317022122451
85	Cell60	X.1.1.1.1.2.2.1.2.1.2.2.1	0.0715449046850723	2.4345050340182e-17	0	5.55111512312578e-17	0	0	1.11022302462516e-16	0.0715449046850723	0.0503717080421807	0.0941570538594247	0.0706632080551737	0.0348301862310563	0.108336814467971		1.07210523260573	0.730351116803325	1.41356644994799	1.05751174035491	0.630706813353033	1.76586890913809
86	Cell61	X.1.1.1.1.1.1.2.2.2.2.1.2	0.0854095693868925	2.41232275580391e-17	0	5.55111512312578e-17	0	0	1.11022302462516e-16	0.0859609476802559	0.0670323204824703	0.104998453898706	0.085523582211339	0.0605049162713377	0.118919045333669		1.16083534230937	0.896700072345346	1.45153005110305	1.14772812670353	0.732623278655051	1.66417370536026
87	Cell62	X.1.1.1.1.2.2.1.2.1.2.2.2	0.0715449046850723	2.4345050340182e-17	0	5.55111512312578e-17	0	0	1.11022302462516e-16	0.0715449046850723	0.0503717080421807	0.0941570538594247	0.0706632080551737	0.0348301862310563	0.108336814467971		1.23143178105244	0.892934356127119	1.66026209117317	1.2160468308664	0.723338910854155	1.93381422438016
88	Cell63	X.1.1.1.1.1.1.2.2.1	0.130374909494873	2.47332402089321e-17	0	5.55111512312578e-17	0	0	1.11022302462516e-16	0.125521485071665	0.0907434475755707	0.148269146958005	0.129563398120018	0.0610854211518896	0.154900608592719		0.864629164012623	0.678869594497119	1.08171428728535	0.852228249800034	0.576624514717672	1.44537357904212
89	Cell64	X.1.1.2.2.2.2.2.2.2	0.0953417613014767	2.32359364294676e-17	0	5.55111512312578e-17	0	0	1.11022302462516e-16	0.0885768206841997	0.0539457010038676	0.119104744282542	0.0890080984339993	0.0283911767930129	0.144018719903105		1.0334997448823	0.721609154552607	1.33403699220363	1.02577032128647	0.600541532397883	1.6314360765506
90	Cell65	X.1.1.1.1.1.2.1.1.2.2.2	0.0766228453014582	2.48996072955392e-17	0	5.55111512312578e-17	0	0	1.11022302462516e-16	0.0768225629843482	0.0545429397677854	0.0975363203008904	0.0766145495733538	0.0461821566095673	0.127717053361559		1.13949309221609	0.823438385795336	1.47526353235024	1.12670198995567	0.620219997522648	1.85504866341549
91	Cell66	X.2.2.2.2.1.1.1	0.11613935303522	2.46777845133963e-17	0	5.55111512312578e-17	0	0	5.55111512312578e-17	0.11613935303522	0.0930621563232899	0.143349605508626	0.115970197329444	0.0746125694832225	0.152001946974721		0.989207638330813	0.777625314923523	1.25856494044565	0.973007359061242	0.695392464548948	1.43813591882301
92	Cell67	X.2.1.2.1.1.1.2	0.116211294749019	2.46777845133963e-17	0	5.55111512312578e-17	0	0	5.55111512312578e-17	0.116211294749019	0.0931392848532525	0.137884010835455	0.115822808104362	0.0717839872109062	0.149186535823653		1.05121003531062	0.834075369604974	1.28560896859281	1.04537830262756	0.747449758308801	1.57616043546536
93	Cell68	X.2.1.2.2.2.2.1	0.122162060667962	2.46777845133963e-17	0	5.55111512312578e-17	0	0	5.55111512312578e-17	0.127377285515068	0.104089349311193	0.153416965154779	0.126667595769181	0.0910370895144472	0.175416395456044		0.944682130910118	0.758780482051635	1.16602971779208	0.940947808619931	0.675805614944352	1.35296587563212
94	Cell69	X.2.1.2.2.2.1.2	0.101202531663736	2.46777845133963e-17	0	5.55111512312578e-17	0	0	1.11022302462516e-16	0.101202531663736	0.0795351720984645	0.120652125534425	0.101971766488148	0.071264746283171	0.130263451304356		1.21384337477522	0.962244011168261	1.50139447943744	1.19836302656782	0.868592790514792	1.76137797552971
95	Cell7	X.1.1.1.2.2.1	0.150422616488313	2.47886959044678e-17	0	5.55111512312578e-17	0	0	1.11022302462516e-16	0.12589218157645	0.0922199721435162	0.160573798174274	0.125038965219261	0.0747457054211628	0.184547609261613		0.888761421387206	0.657674456235685	1.10489324697978	0.881901726156988	0.607782892114677	1.43813591882301
96	Cell70	X.2.2.1.2.1.2.1	0.117384581087924	2.46777845133963e-17	0	5.55111512312578e-17	0	0	5.55111512312578e-17	0.117947241447938	0.0916036842721121	0.142469019219222	0.118328954833584	0.0770934368582467	0.160373122828743		0.948105355507039	0.737823960794202	1.17955461428661	0.9372470911175	0.676893729844548	1.52069491592346
97	Cell71	X.2.1.2.2.1	0.170600132537377	2.46777845133963e-17	0	5.55111512312578e-17	0	0	5.55111512312578e-17	0.161012924970825	0.120899333791447	0.18970156533884	0.165453440618724	0.103487593388476	0.199021001633193		0.862273680340231	0.692794233001419	1.07043616980286	0.848210277677594	0.63724380125811	1.2558157323173
98	Cell72	X.2.2.2.1.2.2.2	0.11471934208048	2.46777845133963e-17	0	5.55111512312578e-17	0	0	5.55111512312578e-17	0.11471934208048	0.0940123703250941	0.138587649355706	0.114236423616714	0.0819140707598804	0.153850158623464		0.987209868197969	0.77575058783292	1.20924984872638	0.981097121469896	0.681913534005083	1.41021846674267
99	Cell73	X.2.1.1.1.2.1	0.139307241511764	2.46777845133963e-17	0	5.55111512312578e-17	0	0	5.55111512312578e-17	0.139290387400852	0.120026089754311	0.159917428854054	0.139041696682818	0.109200955468429	0.177242249170991		0.993867624106284	0.797775222920526	1.20306723286759	0.984523299156673	0.734816273069295	1.46705230125376
100	Cell74	X.2.2.1.1	0.214822883002258	2.46777845133963e-17	0	5.55111512312578e-17	0	0	5.55111512312578e-17	0.219428536849218	0.200711807769853	0.243714386584011	0.217729888546143	0.18974009177752	0.26056632947058		0.615320692861991	0.510568425792506	0.722630278029947	0.615910884336016	0.455878008872565	0.801272520845376
101	Cell75	X.2.2.1.2.2.1.1.2	0.106791696826446	2.47332402089321e-17	0	5.55111512312578e-17	0	0	1.11022302462516e-16	0.106791696826446	0.0803441786319123	0.129003200711678	0.108102820996318	0.0712679061539047	0.138061611525855		1.0980027941925	0.8156107090509	1.36780300154705	1.08347992038859	0.734452263149276	1.62136620975672
102	Cell76	X.2.2.1.2.1.1.2.1	0.103501202745583	2.46223288178606e-17	0	5.55111512312578e-17	0	0	1.11022302462516e-16	0.103501202745583	0.0816920910075291	0.124989993600323	0.103091807214744	0.0703069150644766	0.141114329702957		1.19452215978386	0.931525656668831	1.47664902428491	1.18641442763359	0.77093224813035	1.66460455268882
103	Cell77	X.2.2.2.2.1.1.2	0.11613935303522	2.46777845133963e-17	0	5.55111512312578e-17	0	0	5.55111512312578e-17	0.11613935303522	0.0930621563232899	0.143349605508626	0.115970197329444	0.0746125694832225	0.152001946974721		1.10319236361102	0.847818362185351	1.36240361393669	1.09485206119375	0.742737816209108	1.58896066511336
104	Cell78	X.1.2.2.2.1	0.13479021505064	2.45114174267892e-17	0	5.55111512312578e-17	0	0	5.55111512312578e-17	0.132482095022246	0.0956813475732814	0.167526602574913	0.131709821199772	0.0850928731181832	0.199302930621549		0.776581641966432	0.550120729112604	0.976763854732295	0.771805037452039	0.486292224205366	1.233214120718
105	Cell79	X.2.2.1.2.1.2.2	0.117384581087924	2.47332402089321e-17	0	5.55111512312578e-17	0	0	5.55111512312578e-17	0.117002374448391	0.0916036842721121	0.142227427818113	0.117427010428641	0.0770934368582467	0.160373122828743		0.983943290047257	0.759706197728509	1.20968989679208	0.977589811241238	0.662582506017578	1.61597811671518
106	Cell8	X.1.1.2.2.2.2.2.1	0.110352411954854	2.38459490803605e-17	0	5.55111512312578e-17	0	0	1.11022302462516e-16	0.103505679919	0.0626734380020523	0.132987299206421	0.104156740388498	0.0449474642951711	0.157783766389495		0.92195497150483	0.663252108896222	1.20906711907865	0.908354447021197	0.535841949313736	1.47226345536002
107	Cell80	X.2.2.2.2.2.1.1	0.130940385827106	2.46777845133963e-17	0	5.55111512312578e-17	0	0	5.55111512312578e-17	0.13096974575556	0.10948960448853	0.1569804392256	0.130982783673001	0.0925164446118782	0.17041310857197		1.01544882138969	0.830584604939047	1.24895994636737	1.00664629438274	0.707996668330525	1.41986347411622
108	Cell81	X.2.2.2.2.2.1.2	0.130940385827106	2.46777845133963e-17	0	5.55111512312578e-17	0	0	5.55111512312578e-17	0.131078295232346	0.10948960448853	0.156840215062221	0.131012838186045	0.0925164446118782	0.166568852568273		0.995975855397715	0.778564888141667	1.18487465297403	0.991098033175307	0.669117618821397	1.47918663899567
109	Cell82	X.1.2.2.2.2	0.13479021505064	2.45668731223249e-17	0	5.55111512312578e-17	0	0	5.55111512312578e-17	0.139989256787953	0.105578095382803	0.178233139025975	0.13880187920943	0.0850928731181832	0.201122450722134		0.753340978758347	0.546931149470653	0.942938783574372	0.743530136776197	0.499168645089852	1.12593517805828
110	Cell83	X.2.1.1.2.1.1	0.15436793130378	2.46777845133963e-17	0	5.55111512312578e-17	0	0	5.55111512312578e-17	0.157743308698338	0.132176206751111	0.188185374775109	0.156998270193428	0.118659844488776	0.203468643998385		0.838659461288327	0.665942883617019	0.998523228886023	0.833966114185123	0.611142439957104	1.1511612848331
111	Cell84	X.2.2.2.2.1.2.1	0.113635331675846	2.47332402089321e-17	0	5.55111512312578e-17	0	0	1.11022302462516e-16	0.113635331675846	0.0892733335690233	0.136456638595623	0.113587045867105	0.0827289598973278	0.154281779144127		1.00087866453064	0.782077239793204	1.23748738608626	0.995129944762389	0.654701025330338	1.47136272359583
112	Cell85	X.2.2.1.2.2.1.2.2.2	0.10678146629785	2.48441516000035e-17	0	5.55111512312578e-17	0	0	1.11022302462516e-16	0.111368071326624	0.0902828986397538	0.136990124814398	0.109725201815601	0.0779346078388268	0.147236744217243		1.0703419066186	0.838583301773036	1.28742487661766	1.06538122701302	0.74890434083553	1.54524006854126
113	Cell86	X.2.2.2.2.1.2.2	0.113635331675846	2.47332402089321e-17	0	5.55111512312578e-17	0	0	1.11022302462516e-16	0.113635331675846	0.0892733335690233	0.136456638595623	0.113587045867105	0.0827289598973278	0.154281779144127		0.961541913936656	0.731159591584044	1.19470604777172	0.958181152517127	0.625846853282858	1.40134839618543
114	Cell87	X.2.1.2.1.2.2.2	0.11651057941161	2.46777845133963e-17	0	5.55111512312578e-17	0	0	1.11022302462516e-16	0.116495721846152	0.0953968885620227	0.142839553891562	0.116547180034057	0.0851914533171242	0.153236475756602		1.05523630913487	0.832115402150007	1.27868147059856	1.04446359758746	0.719698654964071	1.65838108478747
115	Cell88	X.2.1.1.1.2.2.2	0.106184717543352	2.45114174267892e-17	0	5.55111512312578e-17	0	0	5.55111512312578e-17	0.106201793777472	0.086684697991579	0.126517636928629	0.105915572354835	0.0719223756497089	0.141315150773927		1.06951860700573	0.842579389557297	1.30999752415258	1.05469601966779	0.760713217134282	1.49491722185543
116	Cell89	X.2.2.2.2.2.2.1	0.1345182753861	2.46777845133963e-17	0	5.55111512312578e-17	0	0	5.55111512312578e-17	0.134419254082242	0.114004419838094	0.155170090769173	0.134007311577452	0.105264720472645	0.170320816970436		0.861142010069929	0.691025350619544	1.02806732723607	0.856476033772155	0.633215274065036	1.27615966393434
117	Cell9	X.1.1.2.2.2.1	0.137670593778934	2.45668731223249e-17	0	5.55111512312578e-17	0	0	1.11022302462516e-16	0.13306466955315	0.100173509595703	0.16269853784462	0.134394827204243	0.0529426788079104	0.175944591139076		0.678004135739588	0.516126010013718	0.855665375999941	0.670360611404213	0.477669986670646	1.00490555814654
118	Cell90	X.2.1.1.2.2.2.1	0.115229260734853	2.46223288178606e-17	0	5.55111512312578e-17	0	0	1.11022302462516e-16	0.119069636075006	0.092617032569178	0.143028626766186	0.118721736741824	0.082765063365881	0.15497863253625		0.919747909781978	0.739959336809786	1.15456571318498	0.910766185429663	0.619928500039388	1.31915789263844
119	Cell91	X.2.2.2.2.2.2.2.1	0.104667783346182	2.46223288178606e-17	0	5.55111512312578e-17	0	0	1.11022302462516e-16	0.104667783346182	0.085379160112954	0.126525259767074	0.104601930515455	0.0773495241693385	0.143552766161535		1.11731246782393	0.878502996821105	1.36820724815145	1.10674250407682	0.820457469711779	1.54540641107361
120	Cell92	X.1.2.1.2	0.125528113586137	2.46777845133963e-17	0	5.55111512312578e-17	0	0	5.55111512312578e-17	0.125528113586137	0.0810555747660751	0.166130279927054	0.123459515540827	0.0649993352530424	0.189265662876086		0.835541202235931	0.568930554638505	1.09657542514494	0.831214303161953	0.510894468617104	1.30006053146874
121	Cell93	X.2.1.2.2.2.2.2	0.122162060667962	2.46777845133963e-17	0	5.55111512312578e-17	0	0	5.55111512312578e-17	0.128117577346033	0.104089349311193	0.160484686568752	0.126759831342355	0.0910370895144472	0.176603431569551		0.912463956286424	0.704258847593893	1.13178553467069	0.906456825353752	0.575308684225969	1.27901525501646
122	Cell94	X.2.1.1.2.2.2.2	0.115229260734853	2.46223288178606e-17	0	5.55111512312578e-17	0	0	1.11022302462516e-16	0.124422420151072	0.0936181121216185	0.161807078881967	0.12085374175523	0.082765063365881	0.175678580983685		1.00869072649939	0.735166717546347	1.26962536005167	0.991939441341546	0.652984150187813	1.64417491507892
123	Cell95	X.2.2.2.2.2.2.2.2	0.104667783346182	2.46223288178606e-17	0	5.55111512312578e-17	0	0	1.11022302462516e-16	0.104667783346182	0.085379160112954	0.126525259767074	0.104601930515455	0.0773495241693385	0.143552766161535		1.25563949711119	0.977248984091679	1.51851926566697	1.25107752190755	0.837943302349517	1.82839787096909
124	Cell96	X.2.2.1.2.2.2.2	0.127448895240224	2.46777845133963e-17	0	5.55111512312578e-17	0	0	5.55111512312578e-17	0.127448895240224	0.0964415670374974	0.153622948228785	0.127377543215941	0.079799885437651	0.166957764525018		0.890113891919844	0.66971414632213	1.10815502201063	0.882071386140715	0.564885107936388	1.42532094508962
125	Cell97	X.2.2.2.1.1.1.2.2	0.0826238832049071	2.4345050340182e-17	0	5.55111512312578e-17	0	0	1.11022302462516e-16	0.082699189873483	0.0628575734567408	0.106871566222076	0.0822928861088178	0.0510194355422226	0.121710388666738		0.748133554504256	0.522320114285025	0.971273265109138	0.749835667964716	0.467721224346027	1.29201440545125
126	Cell98	X.2.2.2.1.1.2.2	0.120010420764027	2.46777845133963e-17	0	5.55111512312578e-17	0	0	5.55111512312578e-17	0.12050158037377	0.0991995127961499	0.141240079242267	0.120281747573071	0.0915903869161946	0.155484126740696		1.04904716824273	0.861547560208652	1.28060758230356	1.04631207392013	0.660020846005193	1.43482665264797
127	Cell99	X.2.2.1.2.1.1.2.2	0.103501202745583	2.46223288178606e-17	0	5.55111512312578e-17	0	0	1.11022302462516e-16	0.103501202745583	0.0816920910075291	0.124989993600323	0.103091807214744	0.0703069150644766	0.141114329702957		1.0296093218822	0.782182474148816	1.28273634114027	1.02083251641424	0.65059360782264	1.47253701361688
128		X	0	0.274685662033965	0.258711009092994	0.289198630942043	0.274471461970713	0.252773195799328	0.303474553462974	0						1	1					
129		X.1	0.0133756643766311	0.261309997657334	0.243585406847747	0.277166665450818	0.261314895391298	0.238353823084402	0.291180531587053	0.0118083364586579	0.000397456682343755	0.0224062308953374	0.0115169111277612	0.000212180628978487	0.0295629384101177	0.635364635364635	0.980907321747708	0.58929905059115	1.38412511072494	0.965267068855478	0.501514762452464	1.88231457971406
130		X.1.1	0.0260252324314982	0.235284765225836	0.218149664011173	0.252734003615296	0.234492351054627	0.213800980410355	0.266208566792013	0.0318580076493176	0.0200830649533522	0.0459740023035169	0.0312998259122462	0.014805136024424	0.0580329089909736	1	1.15082486342654	0.723658242767519	1.66219620635995	1.12828783130179	0.551900744117057	1.85441016380465
131		X.1.1.1	0.0200653075050437	0.215219457720792	0.202395228829672	0.22725985088353	0.214950045484495	0.192819784348212	0.234734955035242	0.0204531946688341	0.010941918211628	0.0311952890576714	0.0198617372170877	0.00882995528369171	0.0440016623440318	0.954045954045954	1.21052003603714	0.838946086629443	1.70642169282535	1.17014736644052	0.680096498137669	1.97058410684911
132		X.1.1.1.1	0.0148205129154578	0.200398944805334	0.188626168159475	0.212036167331197	0.200098632794654	0.183626370307522	0.219221889336746	0.014820512915458	0.00773750283051075	0.0228979200357297	0.0144870855836187	0.00611879863816811	0.0319385766198815	0.954045954045954	1.21162513703885	0.763813671003246	1.70656792354751	1.18969654722181	0.54111097167544	2.08231794834707
133		X.1.1.1.1.1	0.0206177225783445	0.17978122222699	0.170291393130065	0.191696250066409	0.17925930450257	0.159671944266442	0.199742630367247	0.0206531312368029	0.0126502024194486	0.0295895134422863	0.02013957023695	0.00847747819572392	0.0371512137209853	0.91008991008991	1.30003229433691	0.882076403261523	1.71980706415385	1.30371506294319	0.742999712058045	1.9240472598682
134		X.1.1.1.1.1.1	0.0141642057013416	0.165617016525648	0.155274272722044	0.179349669951853	0.165273440521355	0.147010839369359	0.185184826753209	0.0140028303851789	0.00640977067380874	0.0219048748809644	0.0135831421005448	0.00312275730022105	0.0313690585990702	0.954045954045954	1.10213199267977	0.677280479090767	1.51364296077175	1.08172914879999	0.572198615950486	1.97882115323434
135		X.1.1.1.1.1.1.1	0.0201866518059851	0.145430364719663	0.132500161471079	0.158432841116822	0.145209416167052	0.120610978237789	0.172131362508333	0.0200801497056648	0.00943003485365493	0.030038241954433	0.0197523246732023	0.00590590095497778	0.0410774692393776	1	1.09538302653383	0.733867543007444	1.53402784960335	1.07598215342605	0.553992585902949	1.88613777046715
136		X.1.1.1.1.1.1.1.1	0.0200931927257868	0.125337171993876	0.110710669416817	0.13952463808423	0.125093140039953	0.104238084120682	0.14924782686988	0.020136459365483	0.00900635935311414	0.0326895036948038	0.0194810234145213	0.00456436511770039	0.0432378846993047	0.99000999000999	1.08115857043592	0.696136102569336	1.5109353572891	1.0607148975022	0.592609124637133	1.87581212787791
137		X.1.1.1.1.1.1.1.1.1	0.0347483143559251	0.0905888576379509	0.0714198078197674	0.110679629071984	0.0907060628914745	0.059236164065076	0.123769707428664	0.0347533047405692	0.0174133324946075	0.0568342408168086	0.0339200593572	0.00682948840699379	0.0746386820069348	1	0.985391366320223	0.666835874851627	1.39446483756521	0.961541212602655	0.569796913725531	1.93408938152794
138		X.1.1.1.1.1.1.1.1.2	0.0274345778093504	0.0979025941845256	0.079068682284382	0.117122356283254	0.0976890267020589	0.0691684298780563	0.128847253519551	0.0275755359908958	0.0133693375115955	0.0429868918512583	0.0269721959092772	0.00553949661071881	0.0608981467874883	1	1.13056268305354	0.734436187807754	1.61413302533941	1.10644365396671	0.590728010957031	1.93963406511963
139		X.1.1.1.1.1.1.1.1.2.2	0.0165472712564268	0.0813553229280988	0.0612446293520106	0.100033276309068	0.0811705716781837	0.0542996568309018	0.111980476801703	0.017085271480104	0.0012199387591047	0.0343317347214469	0.0162826082921314	0.000210304754815926	0.0508187183474758	0.876123876123876	1.03299872451187	0.633697415145356	1.42253047942601	1.00643173729285	0.500811140288123	1.70050756657696
140		X.1.1.1.1.1.1.1.2	0.0311334473024916	0.114296917417171	0.0961336157515059	0.131739766243962	0.114244268926608	0.0861619312532529	0.140753845993507	0.031009333619236	0.0132965248023867	0.048393662167664	0.0300322375346168	0.00590274884117886	0.0628584486006331	0.998001998001998	0.976682033737469	0.636327567355967	1.39088346836385	0.961683301416251	0.541714180395018	1.68736982921893
141		X.1.1.1.1.1.1.1.2.2	0.0212853212592198	0.0930115961579513	0.0740183501541437	0.112037570363739	0.0927908059136095	0.0576525838098769	0.127533976612998	0.0203458321182103	0.00566994988544772	0.0354839107501204	0.0194835009645567	4.37897329086112e-05	0.0566633618668564	0.705294705294705	0.973764742331487	0.644000617673042	1.3453488762689	0.950241189328551	0.506395733631591	1.69478801162435
142		X.1.1.1.1.1.1.1.2.2.2	0.0286849240229943	0.064326672134957	0.0427040968176182	0.0843376146668026	0.0635607089778892	0.0336714901438279	0.106661069755809	0.0297384942054464	0.00862968691539887	0.0500755761484004	0.0290439982427626	0.00661873428476992	0.0684115776968026	1	1.03903694230517	0.661607067687934	1.43545875301012	1.01871243265416	0.522366452752682	1.95931614971455
143		X.1.1.1.1.1.1.2	0.022536287150364	0.143080729375284	0.129358106394437	0.157428746657626	0.143005679062823	0.120921633381236	0.171295358178587	0.022536287150364	0.0104238023728877	0.0343314369848466	0.0222759248145723	0.00740121308892611	0.0460968723413244	0.954045954045954	1.0589727733384	0.669164617977353	1.42802529101296	1.04467258080006	0.508730135687022	1.79522118891586
144		X.1.1.1.1.1.1.2.2	0.0127058198804114	0.130374909494873	0.115532486566296	0.144407027031124	0.130707156046054	0.106389848252869	0.154900608592719	0.0128930476925649	0.00277014601429412	0.0234045880155163	0.0124175662710543	0.00099112599719986	0.0355759123907403	0.904095904095904	1.04132712475091	0.668062810770123	1.46014121867819	1.02336224786272	0.591385386308026	1.91925971979686
145		X.1.1.1.1.1.1.2.2.2	0.0128763435314527	0.11749856596342	0.103939668590124	0.132203628792609	0.11759530046934	0.0967559347213645	0.140364058132575	0.0137644090362058	0.00487070786411992	0.024229429506996	0.0131748993785361	0.00221371784549446	0.0348654675741638	0.81018981018981	1.05545875611708	0.662001459606298	1.46876477655955	1.0339245572606	0.583481264966811	1.93636932542718
146		X.1.1.1.1.1.1.2.2.2.2	0.0109766633759556	0.106521902587464	0.0910359614312624	0.120374713872101	0.106323771852594	0.0814955437310603	0.129488602175148	0.011723462842707	0.00326715680056078	0.021578346072248	0.0111077264942697	0.00189249506761535	0.0291081643370375	0.834165834165834	1.04466625901857	0.660809444840921	1.43961762936393	1.02130728797473	0.574982929009525	1.77231393610226
147		X.1.1.1.1.1.1.2.2.2.2.1	0.0211123332005717	0.0854095693868926	0.0690516732170828	0.104498491305004	0.0851354137178703	0.0605049162713378	0.113922343626381	0.0215904013595406	0.00555288549276617	0.0367819080226067	0.0212883411247494	0.00194800218135954	0.0511270787574744	0.818181818181818	1.03064494754629	0.676461092314849	1.42641790741153	1.0192331451308	0.501891236953669	1.91387580240039
148		X.1.1.1.1.1.1.2.2.2.2.2	0.030268176782918	0.0762537258045463	0.0575539615174222	0.0944526342474488	0.0764259623041911	0.0483433696797965	0.104241160870195	0.029372097363715	0.0149416106739002	0.0467833182879869	0.0288310542287154	0.00818856514863783	0.0639393261386806	0.903096903096903	1.08409910127011	0.701315861899917	1.47135230171364	1.06880600988171	0.623845108824989	1.88292505773426
149		X.1.1.1.1.1.2	0.0280866924672506	0.151694529759739	0.136908663267504	0.163567494859664	0.151850115143067	0.127066199232309	0.170695732236729	0.0280866924672506	0.0171678105409195	0.0402959424188624	0.0279079625661572	0.0112983520158164	0.0507738370198847	0.91008991008991	1.12850253559741	0.752486280903133	1.49738288305632	1.11295674816855	0.689741942872301	1.84196868351822
150		X.1.1.1.1.1.2.1	0.013859536523778	0.137834993235961	0.124377542408733	0.152679361018508	0.137811369779334	0.115075746106559	0.159064936007697	0.0134992544563245	0.0040821651741999	0.0241726709694965	0.0130297467346596	0.00153802931810493	0.031886241721075	0.651348651348651	1.030418051044	0.679894811028779	1.45341777146101	1.00844862696584	0.508234154235253	1.80515746212741
151		X.1.1.1.1.1.2.1.1	0.0166325782425141	0.121202414993447	0.104381635857732	0.137205766737478	0.12066301908375	0.0946197519609507	0.148019411961849	0.0175950533199527	0.00607005295892665	0.0320949156775944	0.0166736247312607	0.000717051492498011	0.0422853972526751	0.852147852147852	1.07399667142423	0.734212799177937	1.57038241725838	1.05687328056818	0.551314942386614	1.82413605991249
152		X.1.1.1.1.1.2.1.1.2	0.0189082846790667	0.10229413031438	0.0859707314730823	0.120547679091023	0.101862375481161	0.0762418108998264	0.128444888976687	0.0201584729070851	0.0061337179928197	0.0340102670076367	0.0199281093273167	0.00174232417635545	0.0522098553845909	0.718281718281718	1.05774438149811	0.669657290829591	1.43769814263959	1.05068527879681	0.567781784783412	1.69598640699963
153		X.1.1.1.1.1.2.1.1.2.2	0.025671285012922	0.0766228453014582	0.0550182450645968	0.0973479643534824	0.0765262784609641	0.0461821566095673	0.110869694655769	0.0293960610026655	0.0117786323228968	0.0529688788151496	0.0286581538827508	0.00248587828010041	0.0717454264581616	0.992007992007992	1.09730454922662	0.708606607745385	1.50477775647044	1.07373204068232	0.511431031390923	1.78351956052734
154		X.1.1.1.1.1.2.1.2	0.0348310382603455	0.103003954975615	0.0738420645920279	0.126151179222602	0.103275176628433	0.0591036273377935	0.137556114152154	0.0375857452433903	0.0141374114451597	0.0670795016950351	0.0365580598985765	0.00114184378989798	0.0826386349101129	0.849150849150849	0.922541966416388	0.591219710653	1.27785461977223	0.901805012709833	0.50959035356589	1.54484394379379
155		X.1.1.1.1.1.2.2	0.0313570264860853	0.120337503273654	0.10143639635432	0.140136873240009	0.120392924512449	0.0884162840415007	0.15399111179163	0.0281040936978617	0.0134982120720582	0.046651112071334	0.027685181840458	0.00723113576686463	0.0585522662010552	0.995004995004995	1.00028067672838	0.651432786385716	1.38917438798051	0.986072016546152	0.57937649200003	1.83970732293135
156		X.1.1.1.1.1.2.2.1	0.0333159064618689	0.0870215968117848	0.0663219429888122	0.108280709936058	0.0867514825310974	0.0455121833230285	0.121954333512802	0.0328171622815014	0.0140756885704444	0.0524717703815075	0.0322744788576319	0.00658770480106527	0.0713829341188378	0.895104895104895	1.0015682401549	0.669937368672757	1.39389914267695	0.968488368233755	0.571744790202018	1.77936005320911
157		X.1.1.1.1.1.2.2.2	0.0383154509240842	0.0820220523495695	0.0541528303654187	0.110919250292318	0.0811250324121792	0.0460789583172805	0.124228810062093	0.037946135973527	0.00990113330440989	0.0666066280021978	0.0377478893453241	0.00167574739287177	0.0942414908747138	0.881118881118881	1.02527331009956	0.670516010075349	1.40153521484311	1.00331602290941	0.627731377102736	1.7031023930339
