Cell	Cell1	Cell10	Cell100	Cell101	Cell102	Cell103	Cell104	Cell105	Cell106	Cell107	Cell108	Cell109	Cell11	Cell110	Cell111	Cell112	Cell113	Cell114	Cell115	Cell116	Cell117	Cell118	Cell119	Cell12	Cell120	Cell121	Cell122	Cell123	Cell124	Cell125	Cell126	Cell127	Cell13	Cell14	Cell15	Cell16	Cell17	Cell18	Cell19	Cell2	Cell20	Cell21	Cell22	Cell23	Cell24	Cell25	Cell26	Cell27	Cell28	Cell29	Cell3	Cell30	Cell31	Cell32	Cell33	Cell34	Cell35	Cell36	Cell37	Cell38	Cell39	Cell4	Cell40	Cell41	Cell42	Cell43	Cell44	Cell45	Cell46	Cell47	Cell48	Cell49	Cell5	Cell50	Cell51	Cell52	Cell53	Cell54	Cell55	Cell56	Cell57	Cell58	Cell59	Cell6	Cell60	Cell61	Cell62	Cell63	Cell64	Cell65	Cell66	Cell67	Cell68	Cell69	Cell7	Cell70	Cell71	Cell72	Cell73	Cell74	Cell75	Cell76	Cell77	Cell78	Cell79	Cell8	Cell80	Cell81	Cell82	Cell83	Cell84	Cell85	Cell86	Cell87	Cell88	Cell89	Cell9	Cell90	Cell91	Cell92	Cell93	Cell94	Cell95	Cell96	Cell97	Cell98	Cell99
Cell70	0.54937132406793	0.54937132406793	0.503269111790362	0.503269111790362	0.503269111790362	0.503269111790362	0.309452319230723	0.376910227778097	0.503269111790362	0.376910227778097	0.503269111790362	0.503269111790362	0.54937132406793	0.503269111790362	0.503269111790362	0.503269111790362	0.54937132406793	0.503269111790362	0.465135220828242	0.376910227778097	0.54937132406793	0.376910227778097	0.465135220828242	0.54937132406793	0.503269111790362	0.54937132406793	0.376910227778097	0.465135220828242	0.503269111790362	0.465135220828242	0.503269111790362	0.465135220828242	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.465135220828242	0.503269111790362	0.503269111790362	0.503269111790362	0.54937132406793	0	0.503269111790362	0.465135220828242	0.503269111790362	0.429645766004516	0.376910227778097	0.309452319230723	0.465135220828242	0.54937132406793	0.234769162175848	0.54937132406793	0.465135220828242	0.465135220828242	0.54937132406793	0.503269111790362	0.465135220828242	0.376910227778097	0.465135220828242	0.503269111790362	0.503269111790362	0.465135220828242	0.54937132406793	0.503269111790362	0.465135220828242	0.54937132406793	0.503269111790362	0.503269111790362	0.465135220828242	0.376910227778097	0.465135220828242	0.465135220828242	0.309452319230723
Cell71	0.54937132406793	0.54937132406793	0.460859365314177	0.460859365314177	0.41051453209583	0.41051453209583	0.503269111790362	0.503269111790362	0.341200265074754	0.503269111790362	0.41051453209583	0.460859365314177	0.54937132406793	0.460859365314177	0.460859365314177	0.460859365314177	0.54937132406793	0.41051453209583	0.503269111790363	0.503269111790362	0.54937132406793	0.503269111790362	0.503269111790363	0.54937132406793	0.41051453209583	0.54937132406793	0.503269111790363	0.503269111790362	0.460859365314177	0.503269111790362	0.41051453209583	0.503269111790363	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.503269111790362	0.41051453209583	0.341200265074754	0.341200265074754	0.54937132406793	0.503269111790362	0	0.503269111790362	0.460859365314177	0.503269111790362	0.503269111790362	0.503269111790362	0.503269111790362	0.54937132406793	0.503269111790362	0.54937132406793	0.503269111790362	0.503269111790362	0.54937132406793	0.460859365314177	0.503269111790362	0.503269111790362	0.503269111790362	0.41051453209583	0.460859365314177	0.503269111790362	0.54937132406793	0.460859365314177	0.503269111790362	0.54937132406793	0.341200265074754	0.460859365314177	0.503269111790362	0.503269111790363	0.503269111790363	0.503269111790363	0.503269111790362
Cell72	0.54937132406793	0.54937132406793	0.503269111790362	0.503269111790362	0.503269111790362	0.503269111790362	0.465135220828242	0.465135220828242	0.503269111790362	0.465135220828242	0.503269111790362	0.503269111790362	0.54937132406793	0.503269111790362	0.503269111790362	0.503269111790362	0.54937132406793	0.503269111790362	0.344165857903938	0.465135220828242	0.54937132406793	0.465135220828242	0.344165857903938	0.54937132406793	0.503269111790362	0.54937132406793	0.465135220828242	0.299694633404071	0.503269111790362	0.22943868416096	0.503269111790362	0.344165857903938	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.404660724459104	0.503269111790362	0.503269111790362	0.503269111790362	0.54937132406793	0.465135220828242	0.503269111790362	0	0.503269111790362	0.465135220828242	0.465135220828242	0.465135220828242	0.404660724459104	0.54937132406793	0.465135220828242	0.54937132406793	0.404660724459104	0.404660724459104	0.54937132406793	0.503269111790362	0.404660724459104	0.465135220828242	0.404660724459104	0.503269111790362	0.503269111790362	0.404660724459104	0.54937132406793	0.503269111790362	0.404660724459104	0.54937132406793	0.503269111790362	0.503269111790362	0.404660724459104	0.465135220828242	0.344165857903938	0.344165857903938	0.465135220828242
Cell73	0.54937132406793	0.54937132406793	0.338527306589047	0.278614483023528	0.460859365314177	0.460859365314177	0.503269111790362	0.503269111790362	0.460859365314177	0.503269111790362	0.460859365314177	0.338527306589047	0.54937132406793	0.415191908776207	0.415191908776207	0.415191908776207	0.54937132406793	0.460859365314177	0.503269111790363	0.503269111790362	0.54937132406793	0.503269111790362	0.503269111790363	0.54937132406793	0.460859365314177	0.54937132406793	0.503269111790363	0.503269111790362	0.415191908776207	0.503269111790362	0.460859365314177	0.503269111790363	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.503269111790362	0.460859365314177	0.460859365314177	0.460859365314177	0.54937132406793	0.503269111790362	0.460859365314177	0.503269111790362	0	0.503269111790362	0.503269111790362	0.503269111790362	0.503269111790362	0.54937132406793	0.503269111790362	0.54937132406793	0.503269111790362	0.503269111790362	0.54937132406793	0.415191908776207	0.503269111790362	0.503269111790362	0.503269111790362	0.460859365314177	0.278614483023528	0.503269111790362	0.54937132406793	0.415191908776207	0.503269111790362	0.54937132406793	0.460859365314177	0.415191908776207	0.503269111790362	0.503269111790363	0.503269111790363	0.503269111790363	0.503269111790362
Cell74	0.54937132406793	0.54937132406793	0.503269111790362	0.503269111790362	0.503269111790362	0.503269111790362	0.429645766004516	0.429645766004516	0.503269111790362	0.429645766004516	0.503269111790362	0.503269111790362	0.54937132406793	0.503269111790362	0.503269111790362	0.503269111790362	0.54937132406793	0.503269111790362	0.465135220828242	0.429645766004516	0.54937132406793	0.429645766004516	0.465135220828242	0.54937132406793	0.503269111790362	0.54937132406793	0.429645766004516	0.465135220828242	0.503269111790362	0.465135220828242	0.503269111790362	0.465135220828242	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.465135220828242	0.503269111790362	0.503269111790362	0.503269111790362	0.54937132406793	0.429645766004516	0.503269111790362	0.465135220828242	0.503269111790362	0	0.429645766004516	0.429645766004516	0.465135220828242	0.54937132406793	0.429645766004516	0.54937132406793	0.465135220828242	0.465135220828242	0.54937132406793	0.503269111790362	0.465135220828242	0.429645766004516	0.465135220828242	0.503269111790362	0.503269111790362	0.465135220828242	0.54937132406793	0.503269111790362	0.465135220828242	0.54937132406793	0.503269111790362	0.503269111790362	0.465135220828242	0.429645766004516	0.465135220828242	0.465135220828242	0.429645766004516
Cell75	0.54937132406793	0.54937132406793	0.503269111790362	0.503269111790362	0.503269111790362	0.503269111790362	0.376910227778097	0.213583393652893	0.503269111790362	0.300739162152051	0.503269111790362	0.503269111790362	0.54937132406793	0.503269111790362	0.503269111790362	0.503269111790362	0.54937132406793	0.503269111790362	0.465135220828242	0.300739162152051	0.54937132406793	0.300739162152051	0.465135220828242	0.54937132406793	0.503269111790362	0.54937132406793	0.338339027657701	0.465135220828242	0.503269111790362	0.465135220828242	0.503269111790362	0.465135220828242	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.465135220828242	0.503269111790362	0.503269111790362	0.503269111790362	0.54937132406793	0.376910227778097	0.503269111790362	0.465135220828242	0.503269111790362	0.429645766004516	0	0.376910227778097	0.465135220828242	0.54937132406793	0.376910227778097	0.54937132406793	0.465135220828242	0.465135220828242	0.54937132406793	0.503269111790362	0.465135220828242	0.300739162152051	0.465135220828242	0.503269111790362	0.503269111790362	0.465135220828242	0.54937132406793	0.503269111790362	0.465135220828242	0.54937132406793	0.503269111790362	0.503269111790362	0.465135220828242	0.338339027657701	0.465135220828242	0.465135220828242	0.376910227778097
Cell76	0.54937132406793	0.54937132406793	0.503269111790362	0.503269111790362	0.503269111790362	0.503269111790362	0.267778015138802	0.376910227778097	0.503269111790362	0.376910227778097	0.503269111790362	0.503269111790362	0.54937132406793	0.503269111790362	0.503269111790362	0.503269111790362	0.54937132406793	0.503269111790362	0.465135220828242	0.376910227778097	0.54937132406793	0.376910227778097	0.465135220828242	0.54937132406793	0.503269111790362	0.54937132406793	0.376910227778097	0.465135220828242	0.503269111790362	0.465135220828242	0.503269111790362	0.465135220828242	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.465135220828242	0.503269111790362	0.503269111790362	0.503269111790362	0.54937132406793	0.309452319230723	0.503269111790362	0.465135220828242	0.503269111790362	0.429645766004516	0.376910227778097	0	0.465135220828242	0.54937132406793	0.309452319230723	0.54937132406793	0.465135220828242	0.465135220828242	0.54937132406793	0.503269111790362	0.465135220828242	0.376910227778097	0.465135220828242	0.503269111790362	0.503269111790362	0.465135220828242	0.54937132406793	0.503269111790362	0.465135220828242	0.54937132406793	0.503269111790362	0.503269111790362	0.465135220828242	0.376910227778097	0.465135220828242	0.465135220828242	0.207002405491166
Cell77	0.54937132406793	0.54937132406793	0.503269111790362	0.503269111790362	0.503269111790362	0.503269111790362	0.465135220828242	0.465135220828242	0.503269111790362	0.465135220828242	0.503269111790362	0.503269111790362	0.54937132406793	0.503269111790362	0.503269111790362	0.503269111790362	0.54937132406793	0.503269111790362	0.404660724459104	0.465135220828242	0.54937132406793	0.465135220828242	0.404660724459104	0.54937132406793	0.503269111790362	0.54937132406793	0.465135220828242	0.404660724459104	0.503269111790362	0.404660724459104	0.503269111790362	0.404660724459104	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.23227870607044	0.503269111790362	0.503269111790362	0.503269111790362	0.54937132406793	0.465135220828242	0.503269111790362	0.404660724459104	0.503269111790362	0.465135220828242	0.465135220828242	0.465135220828242	0	0.54937132406793	0.465135220828242	0.54937132406793	0.36507174031748	0.36507174031748	0.54937132406793	0.503269111790362	0.302071622211957	0.465135220828242	0.302071622211957	0.503269111790362	0.503269111790362	0.36507174031748	0.54937132406793	0.503269111790362	0.36507174031748	0.54937132406793	0.503269111790362	0.503269111790362	0.36507174031748	0.465135220828242	0.404660724459104	0.404660724459104	0.465135220828242
Cell78	0.522619995314667	0.522619995314667	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.522619995314667	0.54937132406793	0.54937132406793	0.54937132406793	0.522619995314667	0.54937132406793	0.54937132406793	0.54937132406793	0.395957664164786	0.54937132406793	0.54937132406793	0.522619995314667	0.54937132406793	0.309506135736044	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.522619995314667	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.522619995314667	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0	0.54937132406793	0.522619995314667	0.54937132406793	0.54937132406793	0.269580430101281	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.522619995314667	0.54937132406793	0.54937132406793	0.395957664164786	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793
Cell79	0.54937132406793	0.54937132406793	0.503269111790362	0.503269111790362	0.503269111790362	0.503269111790362	0.309452319230723	0.376910227778097	0.503269111790362	0.376910227778097	0.503269111790362	0.503269111790362	0.54937132406793	0.503269111790362	0.503269111790362	0.503269111790362	0.54937132406793	0.503269111790362	0.465135220828242	0.376910227778097	0.54937132406793	0.376910227778097	0.465135220828242	0.54937132406793	0.503269111790362	0.54937132406793	0.376910227778097	0.465135220828242	0.503269111790362	0.465135220828242	0.503269111790362	0.465135220828242	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.465135220828242	0.503269111790362	0.503269111790362	0.503269111790362	0.54937132406793	0.234769162175848	0.503269111790362	0.465135220828242	0.503269111790362	0.429645766004516	0.376910227778097	0.309452319230723	0.465135220828242	0.54937132406793	0	0.54937132406793	0.465135220828242	0.465135220828242	0.54937132406793	0.503269111790362	0.465135220828242	0.376910227778097	0.465135220828242	0.503269111790362	0.503269111790362	0.465135220828242	0.54937132406793	0.503269111790362	0.465135220828242	0.54937132406793	0.503269111790362	0.503269111790362	0.465135220828242	0.376910227778097	0.465135220828242	0.465135220828242	0.309452319230723
Cell8	0.470569530451671	0.470569530451671	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.38985361044261	0.54937132406793	0.54937132406793	0.54937132406793	0.237831663431362	0.54937132406793	0.54937132406793	0.54937132406793	0.522619995314667	0.54937132406793	0.54937132406793	0.470569530451671	0.54937132406793	0.522619995314667	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.470569530451671	0.470569530451671	0.470569530451671	0.324600931958566	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.38985361044261	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.38985361044261	0.470569530451671	0.220704823909709	0.38985361044261	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.38985361044261	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.470569530451671	0.220704823909709	0.470569530451671	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.470569530451671	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.522619995314667	0.54937132406793	0	0.54937132406793	0.54937132406793	0.522619995314667	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.275341187557868	0.54937132406793	0.54937132406793	0.522619995314667	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793
Cell80	0.54937132406793	0.54937132406793	0.503269111790362	0.503269111790362	0.503269111790362	0.503269111790362	0.465135220828242	0.465135220828242	0.503269111790362	0.465135220828242	0.503269111790362	0.503269111790362	0.54937132406793	0.503269111790362	0.503269111790362	0.503269111790362	0.54937132406793	0.503269111790362	0.404660724459104	0.465135220828242	0.54937132406793	0.465135220828242	0.404660724459104	0.54937132406793	0.503269111790362	0.54937132406793	0.465135220828242	0.404660724459104	0.503269111790362	0.404660724459104	0.503269111790362	0.404660724459104	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.36507174031748	0.503269111790362	0.503269111790362	0.503269111790362	0.54937132406793	0.465135220828242	0.503269111790362	0.404660724459104	0.503269111790362	0.465135220828242	0.465135220828242	0.465135220828242	0.36507174031748	0.54937132406793	0.465135220828242	0.54937132406793	0	0.261880771654212	0.54937132406793	0.503269111790362	0.36507174031748	0.465135220828242	0.36507174031748	0.503269111790362	0.503269111790362	0.315964912022296	0.54937132406793	0.503269111790362	0.315964912022296	0.54937132406793	0.503269111790362	0.503269111790362	0.315964912022296	0.465135220828242	0.404660724459104	0.404660724459104	0.465135220828242
Cell81	0.54937132406793	0.54937132406793	0.503269111790362	0.503269111790362	0.503269111790362	0.503269111790362	0.465135220828242	0.465135220828242	0.503269111790362	0.465135220828242	0.503269111790362	0.503269111790362	0.54937132406793	0.503269111790362	0.503269111790362	0.503269111790362	0.54937132406793	0.503269111790362	0.404660724459104	0.465135220828242	0.54937132406793	0.465135220828242	0.404660724459104	0.54937132406793	0.503269111790362	0.54937132406793	0.465135220828242	0.404660724459104	0.503269111790362	0.404660724459104	0.503269111790362	0.404660724459104	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.54937132406793	0.36507174031748	0.503269111790362	0.503269111790362	0.503269111790362	0.54937132406793	0.465135220828242	0.503269111790362	0.404660724459104	0.503269111790362	0.465135220828242	0.465135220828242	0.465135220828242	0.36507174031748	0.54937132406793	0.465135220828242	0.54937132406793	0.261880771654212	0	0.54937132406793	0.503269111790362	0.36507174031748	0.465135220828242	0.36507174031748	0.503269111790362	0.503269111790362	0.315964912022296	0.54937132406793	0.503269111790362	0.315964912022296	0.54937132406793	0.503269111790362	0.503269111790362	0.315964912022296	0.465135220828242	0.404660724459104	0.404660724459104	0.465135220828242
