Sample	posterior	ESS(posterior)	likelihood	prior
4135000	-86393.95177006745	4.9	-86501.3610967094	107.40932664194602
4140000	-86382.42125994786	4.9	-86491.00293510688	108.58167515901886
4145000	-86390.68709408765	4.9	-86500.51453957656	109.8274454889041
4150000	-86377.89056388313	4.9	-86487.61948170299	109.72891781984902
4155000	-86373.69102267614	4.9	-86484.67118516898	110.9801624928332
4160000	-86398.71629640301	4.9	-86510.20679883327	111.49050243026413
4165000	-86394.77596794102	4.9	-86497.97015209541	103.1941841543921
4170000	-86406.83284212893	4.9	-86514.07805734505	107.24521521610954
4175000	-86395.7653990636	4.9	-86502.23387189744	106.46847283383256
4180000	-86395.0939767851	4.9	-86503.89151151676	108.79753473166687
4185000	-86387.26785912376	4.9	-86497.07913898809	109.81127986432222
4190000	-86401.39550850586	4.9	-86512.10807592704	110.71256742118372
4195000	-86381.89622711168	4.9	-86488.89519115456	106.99896404287745
4200000	-86392.98626509822	4.9	-86500.9124007081	107.92613560986503
4205000	-86388.5776872826	4.9	-86495.82942754637	107.25174026378059
4210000	-86368.44410361034	4.9	-86477.88937587883	109.4452722684944
4215000	-86390.5402254324	4.9	-86496.81611138304	106.27588595063852
4220000	-86388.5403359373	4.9	-86495.35216210353	106.81182616622512
4225000	-86379.68614005015	4.9	-86484.9216024328	105.23546238264804
4230000	-86396.01154958979	4.9	-86502.28336470298	106.27181511318732
4235000	-86395.09033590385	4.9	-86502.61906898905	107.52873308519543
4240000	-86379.74894420167	4.9	-86487.18884837754	107.43990417587902
4245000	-86375.27689832638	4.9	-86478.08620074907	102.80930242267843
4250000	-86387.88444164854	4.9	-86493.1812112644	105.29676961586584
4255000	-86383.970601963	4.9	-86486.32792407287	102.35732210987203
4260000	-86369.81336069226	4.9	-86475.39222740545	105.5788667131814
4265000	-86383.34186724761	4.9	-86486.0337624234	102.69189517577726
4270000	-86387.701983072	4.9	-86490.71978294181	103.01779986981468
4275000	-86408.70352002644	4.9	-86515.15827400291	106.4547539764735
4280000	-86381.72411025783	4.9	-86490.04462462757	108.32051436973704
4285000	-86381.19058043216	4.9	-86485.8517445883	104.66116415615328
4290000	-86371.76776608362	4.9	-86477.93468759052	106.16692150689926
4295000	-86370.81781811058	4.9	-86476.80909627194	105.99127816136429
4300000	-86377.46113279728	4.9	-86478.1701788461	100.70904604881935
4305000	-86358.23176231247	4.9	-86463.58583881555	105.35407650308015
4310000	-86389.98405311754	4.9	-86493.9217557679	103.93770265035636
4315000	-86384.99959366026	4.9	-86487.35826669607	102.35867303580478
4320000	-86367.89310877393	4.9	-86472.0514019279	104.15829315397146
4325000	-86357.91576336292	4.9	-86462.7713847686	104.85562140567599
4330000	-86388.04951469321	4.9	-86493.69980621606	105.65029152284991
4335000	-86395.0695837337	4.9	-86501.21038138242	106.140797648728
4340000	-86385.07553661715	4.9	-86490.24332664676	105.16779002960392
4345000	-86407.63015909895	4.9	-86515.45103992734	107.8208808283933
4350000	-86367.84523291374	4.9	-86476.81132490674	108.96609199300607
4355000	-86392.43610007182	4.9	-86500.97995598888	108.54385591705197
4360000	-86372.21769970549	4.9	-86481.41099323917	109.19329353367657
4365000	-86392.59384538715	5.0	-86499.75573666753	107.16189128038276
4370000	-86381.43426773742	5.0	-86486.28322706942	104.8489593319975
4375000	-86366.22525262456	5.0	-86473.36165801084	107.13640538627139
4380000	-86372.21605839221	5.0	-86481.70212056319	109.48606217098778
4385000	-86405.6035937481	5.0	-86512.33422284953	106.73062910142671
4390000	-86396.66466615426	5.0	-86504.32415794666	107.65949179239317
4395000	-86377.86834630762	5.0	-86485.2614483115	107.39310200388778
4400000	-86405.82831903326	5.0	-86510.22641289933	104.39809386606231
4405000	-86376.3420613659	5.0	-86483.25627025131	106.91420888541695
4410000	-86377.79935137133	5.0	-86484.31423819509	106.51488682376237
4415000	-86370.49653406398	5.0	-86477.97711197911	107.48057791513784
4420000	-86390.87459627599	5.0	-86494.57986001494	103.70526373895088
4425000	-86391.50736346282	5.0	-86498.6842987107	107.1769352478776
4430000	-86390.81486145864	5.0	-86496.21056015388	105.39569869523353
4435000	-86390.99699966256	5.0	-86497.01392559848	106.01692593592186
4440000	-86383.91611999115	5.0	-86491.91480411809	107.99868412694502
4445000	-86363.80829568098	5.0	-86473.71390217937	109.90560649838463
4450000	-86380.93020509437	5.0	-86489.83850108042	108.90829598604725
4455000	-86380.29376531726	5.0	-86486.38381000256	106.09004468530874
4460000	-86389.11377944433	5.0	-86495.03091505135	105.91713560702081
4465000	-86391.6066795921	5.0	-86497.71722682953	106.11054723742511
4470000	-86394.30509668471	5.0	-86502.2980656024	107.99296891769718
4475000	-86369.93786740021	5.0	-86478.21630310013	108.27843569992503
4480000	-86353.26882058915	5.0	-86460.59532906528	107.32650847613523
4485000	-86357.14371628822	5.0	-86463.74640766032	106.60269137210392
4490000	-86383.4937065776	5.0	-86489.55319279466	106.05948621705173
4495000	-86395.69888488919	5.0	-86502.27006923994	106.5711843507381
4500000	-86391.49290152837	5.0	-86496.55843250862	105.06553098024959
4505000	-86399.8076340187	5.0	-86503.93954305048	104.13190903178844
4510000	-86398.62192896074	5.0	-86504.24609450634	105.6241655456032
4515000	-86409.36646133008	5.0	-86514.69903455458	105.33257322449876
4520000	-86401.18789327086	5.0	-86506.48312542694	105.29523215607524
4525000	-86398.38139226616	5.0	-86501.9797776712	103.5983854050256
4530000	-86374.78141451848	5.0	-86478.87230447524	104.09088995675168
4535000	-86369.75522557586	5.0	-86473.2197533806	103.46452780474179
4540000	-86403.90812438844	5.0	-86505.9919412785	102.08381689004803
4545000	-86411.5502559098	5.0	-86514.45346338196	102.90320747216063
4550000	-86388.08413568529	5.0	-86489.376303057	101.29216737171052
4555000	-86384.73406337254	5.0	-86490.33852154504	105.60445817250402
4560000	-86370.1562890951	5.0	-86476.31464707355	106.15835797844802
4565000	-86367.23796025768	5.0	-86475.3964669649	108.15850670721086
4570000	-86385.4823599044	5.0	-86490.59983680316	105.11747689875753
4575000	-86377.56356122789	5.0	-86482.05465165483	104.49109042694367
4580000	-86383.48178827994	5.0	-86486.74380926795	103.26202098800982
4585000	-86369.10656359697	5.0	-86471.44239925663	102.33583565965229
4590000	-86378.02923896386	5.0	-86485.26351207239	107.23427310852797
4595000	-86367.8908200673	5.0	-86472.34515850479	104.45433843748806
4600000	-86382.58917142355	5.0	-86487.41022538235	104.82105395880848
4605000	-86372.12077869185	5.0	-86479.18616834491	107.06538965305683
4610000	-86374.44878562672	5.0	-86480.54400065752	106.09521503080545
4615000	-86381.7147934757	5.0	-86486.52616583549	104.81137235978545
4620000	-86374.48966322558	5.0	-86481.00045855824	106.51079533265131
4625000	-86389.97760251962	5.0	-86495.66742470255	105.68982218293507
4630000	-86392.20672112294	5.0	-86493.81425236861	101.60753124566317
4635000	-86372.50978931323	5.0	-86478.03625192812	105.52646261488911
4640000	-86381.57869228996	5.0	-86487.69173593269	106.11304364273727
4645000	-86397.26805653163	5.0	-86501.14494916744	103.87689263581066
4650000	-86388.90841462018	5.0	-86492.73566424273	103.82724962254898
4655000	-86365.95124880539	5.0	-86469.74970047873	103.79845167334196
4660000	-86363.22744692683	5.0	-86471.55979576235	108.33234883552555
4665000	-86366.6477791519	5.0	-86469.21850061847	102.57072146656768
4670000	-86397.56431898233	5.0	-86501.97580766398	104.41148868165045
4675000	-86375.23639595025	5.0	-86484.14162204292	108.90522609266783
4680000	-86383.35071840722	5.0	-86489.73162968908	106.38091128185735
4685000	-86397.72679199463	5.0	-86502.26796997616	104.54117798152869
4690000	-86386.15024558702	5.0	-86496.96656685193	110.81632126491441
4695000	-86380.3319836896	5.0	-86490.9618157163	110.6298320267135
4700000	-86366.05500737276	5.0	-86474.18904685364	108.13403948088248
4705000	-86385.56508856724	5.0	-86491.65109878017	106.08601021294074
4710000	-86379.44057016802	5.0	-86487.3079171169	107.86734694887446
4715000	-86385.21643542846	5.0	-86489.15395205455	103.93751662608642
4720000	-86395.36704500607	5.0	-86502.14086077207	106.77381576599305
4725000	-86390.93789118931	5.0	-86497.08032915916	106.14243796984259
4730000	-86373.95281475694	5.1	-86477.76143991639	103.80862515944968
4735000	-86385.2208659184	5.1	-86489.97427561758	104.75340969918777
4740000	-86410.17111636818	5.1	-86519.30960220803	109.13848583985732
4745000	-86381.7136431375	5.0	-86486.8959472443	105.18230410679433
4750000	-86377.58810746013	5.0	-86480.22489850904	102.63679104891077
4755000	-86389.51421102449	5.0	-86494.94941460184	105.43520357735089
4760000	-86388.28200728889	5.0	-86490.2509627654	101.96895547652029
4765000	-86419.01399140811	5.1	-86527.67618014278	108.66218873467355
4770000	-86401.04337288631	5.1	-86508.21150266618	107.16812977987102
4775000	-86402.7333528997	5.1	-86511.2500650325	108.5167121327942
4780000	-86382.73317219377	5.1	-86492.80467456776	110.07150237398925
4785000	-86383.29883796013	5.1	-86490.3644719467	107.06563398657359
4790000	-86380.00897132188	5.1	-86483.16124783644	103.1522765145664
4795000	-86390.11154126683	5.0	-86496.92189779108	106.8103565242445
4800000	-86377.24545180764	5.0	-86483.62851236227	106.38306055462287
4805000	-86397.74938191452	5.1	-86503.85236177304	106.10297985852618
4810000	-86393.03613899738	5.1	-86497.22915819313	104.19301919574924
4815000	-86375.92020880674	5.1	-86484.10207183656	108.18186302981599
4820000	-86392.33959986767	5.1	-86499.74808260046	107.40848273279227
4825000	-86376.78696418084	5.1	-86486.58839425717	109.80143007633203
4830000	-86385.30863402902	5.1	-86493.83411241647	108.52547838745332
4835000	-86380.3215505364	5.1	-86487.22309888122	106.90154834482273
4840000	-86398.51698090018	5.1	-86505.21824805968	106.70126715949932
4845000	-86371.24254116976	5.1	-86475.81899224615	104.57645107637991
4850000	-86390.140293247	5.1	-86494.06430811617	103.92401486918014
4855000	-86401.97059546948	5.1	-86510.59578717414	108.62519170465998
4860000	-86391.21055532082	5.1	-86493.65555478669	102.4449994658657
4865000	-86391.59390240478	5.1	-86496.75049835996	105.15659595518112
4870000	-86393.80966504372	5.1	-86493.2912407755	99.48157573178307
4875000	-86379.70965529655	5.1	-86484.63191538757	104.92226009100975
4880000	-86370.54310569688	5.1	-86474.0580389522	103.51493325530569
4885000	-86359.69872635166	5.1	-86464.01189950488	104.31317315321213
4890000	-86363.6330284882	5.1	-86469.37429799844	105.74126951024482
4895000	-86357.55555876748	5.1	-86463.49434609915	105.93878733167514
4900000	-86358.6464453061	5.1	-86463.51210057008	104.86565526396696
4905000	-86340.09412951507	5.1	-86446.04834682409	105.95421730902065
4910000	-86346.31755173518	5.1	-86454.39977366063	108.0822219254411
4915000	-86353.08149606126	5.1	-86454.85706092673	101.7755648654749
4920000	-86362.44835009151	5.1	-86460.49525577622	98.0469056847018
4925000	-86338.0354497679	5.1	-86437.50812911833	99.47267935041663
4930000	-86346.31786411356	5.1	-86448.39133495212	102.0734708385524
4935000	-86331.27195713075	5.1	-86433.87580775225	102.60385062149099
4940000	-86356.51552437781	5.1	-86459.89001122928	103.37448685145722
4945000	-86362.19435849214	5.0	-86467.28406034791	105.08970185577883
4950000	-86337.70283235218	5.1	-86443.9124675874	106.20963523522258
4955000	-86347.70793989106	5.1	-86455.02350356357	107.3155636725101
4960000	-86373.76637739739	5.1	-86481.28891315417	107.52253575678102
4965000	-86341.87023448087	5.1	-86449.14502198814	107.27478750727376
4970000	-86348.70430303922	5.1	-86453.75446520455	105.05016216532665
4975000	-86349.76817639868	5.1	-86456.64726755573	106.87909115704822
4980000	-86348.5230281414	5.1	-86453.96718269416	105.44415455276916
4985000	-86364.8847962738	5.1	-86472.3453677695	107.46057149571155
4990000	-86354.56372721189	5.1	-86461.00814640471	106.44441919281508
4995000	-86352.3290568451	5.0	-86459.8833230353	107.55426619019403
5000000	-86361.75437456774	5.0	-86469.37914051457	107.62476594683272
5005000	-86332.3291033003	5.0	-86435.31937414753	102.99027084722232
5010000	-86353.53855279101	5.0	-86456.56077545311	103.02222266209075
5015000	-86338.68195548301	5.1	-86442.04573728515	103.36378180214095
5020000	-86333.72512518767	5.1	-86435.55946923343	101.83434404574898
5025000	-86349.44587984239	5.1	-86452.85143310124	103.4055532588533
5030000	-86342.12175818642	5.1	-86442.88605423932	100.76429605290458
5035000	-86364.57485778179	5.1	-86467.66095322765	103.08609544586281
5040000	-86393.20691104219	5.1	-86498.8445647715	105.63765372931557
5045000	-86379.80496962037	5.0	-86483.51670967104	103.71174005066246
5050000	-86357.2553902894	5.0	-86459.00410772196	101.74871743256345
5055000	-86358.6662490276	5.0	-86463.45633244578	104.79008341818324
5060000	-86371.76305628716	5.0	-86476.48867009713	104.72561380995475
5065000	-86323.23098335441	5.0	-86429.8542035561	106.62322020168263
5070000	-86340.49917263616	5.0	-86447.26621280721	106.76704017105152
5075000	-86330.65806324898	5.0	-86435.07285779249	104.41479454351489
5080000	-86313.78238818367	5.0	-86420.5895750938	106.8071869101456
5085000	-86343.67687726622	5.0	-86448.783412583	105.10653531677958
5090000	-86330.5349242491	5.0	-86436.42309730299	105.88817305388042
5095000	-86345.10437380816	5.0	-86452.1047472601	107.00037345194806
5100000	-86342.37516238113	5.0	-86448.35385886604	105.97869648491854
5105000	-86350.32834520027	5.0	-86454.05583814383	103.72749294356716
5110000	-86339.68363501434	5.0	-86447.46171295928	107.77807794494431
5115000	-86348.84883766992	5.0	-86455.93888328111	107.0900456111907
5120000	-86323.10685427969	5.0	-86427.69049422632	104.58363994662976
5125000	-86359.77134857094	5.0	-86464.90170526876	105.13035669781513
5130000	-86357.27221276815	5.0	-86464.13708707482	106.86487430667697
5135000	-86360.8121233795	5.0	-86466.78450625628	105.9723828767943
5140000	-86347.64917066286	5.0	-86452.87725170833	105.22808104547501
5145000	-86352.2555272519	5.0	-86457.06900840688	104.81348115497954
5150000	-86372.70664027226	5.0	-86479.78397924101	107.07733896875654
5155000	-86338.3061585338	5.0	-86443.97016516206	105.66400662825012
5160000	-86340.09559348387	5.0	-86444.32222239874	104.22662891486533
5165000	-86346.97262387654	5.0	-86448.26989390068	101.29727002414391
5170000	-86336.07482452413	5.0	-86441.58632965655	105.51150513242747
5175000	-86366.0209444047	5.0	-86473.07685498959	107.05591058487467
5180000	-86345.79900541928	5.0	-86453.43783848658	107.63883306731135
5185000	-86342.33017492107	5.0	-86451.9745890237	109.64441410262667
5190000	-86344.62760300128	5.0	-86453.21918765517	108.59158465388867
5195000	-86325.64839611735	5.0	-86429.01133538249	103.36293926512872
5200000	-86349.91436520836	5.0	-86455.66348091584	105.7491157074808
5205000	-86339.02453296435	5.0	-86445.51348608194	106.48895311758305
5210000	-86334.75342757229	5.0	-86443.14945425051	108.39602667822106
5215000	-86331.1994489783	5.0	-86438.83085537747	107.6314063991717
5220000	-86347.42194377721	5.0	-86459.25281863807	111.83087486085618
5225000	-86345.00861294864	5.0	-86455.66702332314	110.65841037449576
5230000	-86327.08181719028	5.0	-86439.62852498153	112.54670779125193
5235000	-86352.99740306225	5.0	-86463.61664262098	110.61923955873273
5240000	-86323.25037188757	5.0	-86432.36727836287	109.11690647530027
5245000	-86350.21480135794	4.9	-86456.21837671929	106.00357536134393
5250000	-86340.43685179003	4.9	-86445.04909034073	104.61223855070422
5255000	-86344.67773648322	4.9	-86448.87931026156	104.20157377834056
5260000	-86342.5328897939	4.9	-86445.06511030436	102.53222051045358
5265000	-86344.93761770462	5.0	-86448.83962432433	103.90200661970583
5270000	-86341.00879873974	5.0	-86444.05511078006	103.04631204031375
5275000	-86347.26798515233	5.0	-86452.37711344883	105.10912829650152
5280000	-86354.151869936	5.0	-86461.56030311798	107.40843318197169
5285000	-86341.16860796709	5.0	-86451.57469436135	110.40608639425592
5290000	-86322.96760158222	5.0	-86433.8731270036	110.90552542138126
5295000	-86316.95783120343	4.9	-86425.00559558465	108.04776438121407
5300000	-86331.0234545927	4.9	-86440.47290853139	109.4494539386897
5305000	-86338.21043795421	4.9	-86449.32045550206	111.11001754784468
5310000	-86335.7750909723	4.9	-86448.64334472132	112.86825374902001
5315000	-86341.8143272652	4.9	-86454.71131426287	112.89698699766778
5320000	-86345.3076048043	4.9	-86453.31667983295	108.00907502864308
5325000	-86343.04302267902	4.9	-86451.33323540408	108.29021272505693
5330000	-86341.63833161694	4.9	-86447.40304540636	105.7647137894221
5335000	-86336.91226724694	4.9	-86446.82396906907	109.91170182212844
5340000	-86335.31241667793	4.9	-86441.05462406414	105.74220738620396
5345000	-86325.06627402308	4.9	-86435.8777999229	110.81152589982705
5350000	-86322.01031305648	4.9	-86431.03666132518	109.02634826869551
5355000	-86330.98169124899	4.9	-86437.88065767358	106.89896642459036
5360000	-86320.08752057706	4.9	-86428.31576867361	108.2282480965485
5365000	-86343.29190935438	4.9	-86445.94838642015	102.65647706576826
5370000	-86344.94582307729	4.9	-86449.44788815033	104.50206507303777
5375000	-86341.46064696916	4.9	-86449.41219891734	107.95155194817299
5380000	-86327.85019875292	4.9	-86436.27152172977	108.42132297685451
5385000	-86343.75643502786	4.9	-86448.25797630468	104.50154127682546
5390000	-86326.70345957701	4.9	-86432.36888639154	105.6654268145346
5395000	-86341.17709908927	4.9	-86447.05066898467	105.8735698954042
5400000	-86329.72975685797	4.9	-86436.37083675258	106.64107989461002
5405000	-86338.439691826	4.9	-86447.76780050366	109.32810867765119
5410000	-86330.16997144133	4.9	-86439.5556484806	109.38567703926802
5415000	-86327.11692542376	4.9	-86434.74114483799	107.62421941423007
5420000	-86356.3444351519	4.9	-86465.76897755316	109.42454240125859
5425000	-86334.4034998382	4.9	-86448.33326398277	113.92976414457243
5430000	-86335.55604259236	4.9	-86446.69937621673	111.14333362436778
5435000	-86338.91779766373	4.9	-86445.37635340216	106.45855573841999
5440000	-86339.85123363594	4.9	-86445.78511604336	105.93388240742702
5445000	-86333.51176169503	4.8	-86434.97203962156	101.4602779265229
5450000	-86338.7638561248	4.8	-86444.40919162004	105.64533549523512
5455000	-86339.14853094266	4.8	-86442.35778232611	103.2092513834521
5460000	-86353.0064782131	4.8	-86458.74666040951	105.74018219642251
5465000	-86351.9892875851	4.8	-86453.50139973474	101.51211214964194
5470000	-86342.16593020823	4.8	-86444.03475312296	101.86882291474018
5475000	-86325.87193568637	4.8	-86431.06688183261	105.19494614623731
5480000	-86327.81476588095	4.9	-86431.4688488715	103.65408299055474
5485000	-86318.03461646347	4.9	-86423.31612916678	105.28151270331054
5490000	-86346.66159261476	4.9	-86448.53083822648	101.8692456117148
5495000	-86327.12305100658	4.8	-86431.32718392814	104.20413292156321
5500000	-86325.64773440083	4.8	-86429.63821010214	103.99047570131374
5505000	-86316.46327125344	4.8	-86419.95050029283	103.48722903939249
5510000	-86338.28181685042	4.8	-86442.04273594146	103.76091909104724
5515000	-86349.41893882601	4.8	-86452.45432873632	103.03538991030597
5520000	-86315.70872275828	4.8	-86420.31046796557	104.60174520728339
5525000	-86330.08251277826	4.8	-86432.21743981741	102.13492703914781
5530000	-86314.26341099339	4.8	-86417.12687972971	102.8634687363245
5535000	-86319.11964069573	4.8	-86423.10403497059	103.98439427485647
5540000	-86312.94449291698	4.8	-86418.0903464858	105.14585356880765
5545000	-86303.22014522085	4.8	-86407.7887233144	104.56857809354437
5550000	-86322.57264082503	4.8	-86425.85212236187	103.27948153683273
5555000	-86314.45412412302	4.8	-86415.17724632478	100.72312220175422
5560000	-86321.07172199986	4.8	-86425.7956165239	104.72389452403907
5565000	-86344.3283701128	4.8	-86450.04009936166	105.71172924887605
5570000	-86323.5052615417	4.8	-86429.60634728294	106.1010857412431
5575000	-86333.71161646274	4.8	-86441.91000491768	108.19838845494225
5580000	-86328.448465308	4.8	-86433.51899368565	105.07052837765492
5585000	-86323.19546101081	4.8	-86429.82152261949	106.6260616086731
5590000	-86334.52450234868	4.8	-86435.84596039524	101.32145804655411
5595000	-86332.58379996546	4.7	-86435.7970887526	103.21328878713727
5600000	-86330.70866690749	4.7	-86431.51209711669	100.80343020920502
5605000	-86326.72464677373	4.7	-86432.17724334492	105.45259657120044
5610000	-86347.12468019799	4.7	-86450.31209958067	103.18741938268042
5615000	-86329.58341934266	4.7	-86432.66610823084	103.08268888818615
5620000	-86320.64009954286	4.7	-86424.4844059389	103.84430639604736
5625000	-86306.39301633171	4.7	-86410.72172866751	104.32871233580452
5630000	-86323.86512714697	4.7	-86430.11966271473	106.25453556776189
5635000	-86320.95112209849	4.7	-86427.57532365121	106.62420155272923
5640000	-86313.10750510213	4.7	-86419.38965450988	106.28214940775396
5645000	-86307.77344826459	4.7	-86413.45468353028	105.68123526568131
5650000	-86326.1523901908	4.7	-86431.59856816189	105.44617797109956
5655000	-86314.65458650919	4.7	-86417.83392969669	103.17934318749246
5660000	-86329.81467841592	4.7	-86434.68158377992	104.86690536400592
5665000	-86314.38947443024	4.7	-86419.50855768281	105.11908325257743
5670000	-86351.81388536778	4.7	-86458.38768435273	106.57379898493745
5675000	-86335.16780135756	4.7	-86440.74544599309	105.57764463553346
5680000	-86331.75057427071	4.7	-86436.57725862609	104.82668435536793
5685000	-86330.0913806675	4.7	-86435.71022115563	105.61884048814431
5690000	-86320.74839027025	4.7	-86426.19898831424	105.45059804398265
5695000	-86310.50335679889	4.7	-86416.62201984531	106.11866304642638
5700000	-86328.65143951363	4.7	-86433.28731989981	104.63588038618215
5705000	-86318.94587605254	4.7	-86426.312151683	107.36627563045285
5710000	-86316.21521982714	4.7	-86425.8079040658	109.59268423866945
5715000	-86320.078503457	4.7	-86430.37877752012	110.30027406312068
5720000	-86347.51450462277	4.7	-86456.2154168094	108.70091218662184
5725000	-86313.60360143708	4.7	-86421.08726870005	107.48366726297469
5730000	-86320.69683764537	4.7	-86430.87029852523	110.17346087985428
5735000	-86328.81625844246	4.7	-86436.5190803159	107.70282187344164
5740000	-86333.4503954254	4.7	-86443.76013317046	110.30973774506273
5745000	-86324.12736362942	4.6	-86434.93024610665	110.80288247722866
5750000	-86316.53252812957	4.6	-86426.47436701522	109.94183888565189
5755000	-86322.32485757218	4.6	-86429.88232177173	107.5574641995507
5760000	-86324.36578362262	4.6	-86430.11843737646	105.75265375384319
5765000	-86313.96039622524	4.6	-86422.58682175282	108.62642552757396
5770000	-86330.90077032382	4.6	-86439.1249341306	108.22416380677973
5775000	-86343.44454621426	4.6	-86450.59031865002	107.14577243576129
5780000	-86362.24112524012	4.6	-86469.8644081164	107.6232828762707
5785000	-86347.86659061741	4.6	-86456.84044758177	108.97385696435745
5790000	-86323.33289991115	4.6	-86431.32657745782	107.99367754665758
5795000	-86327.58557944377	4.6	-86436.2058329043	108.6202534605333
5800000	-86322.0438822101	4.6	-86430.02694245557	107.98306024547212
5805000	-86320.52051007003	4.6	-86428.67273484074	108.15222477072177
5810000	-86327.19707817877	4.6	-86434.14149850023	106.94442032145972
5815000	-86321.69672549386	4.6	-86427.71668740176	106.01996190789876
5820000	-86322.18317705244	4.6	-86430.56923861509	108.38606156265107
5825000	-86335.66028312537	4.6	-86444.67557320891	109.01529008354267
5830000	-86331.18564167067	4.6	-86439.72596603695	108.54032436626801
5835000	-86332.50684270822	4.6	-86440.51346579053	108.0066230823114
5840000	-86321.107839307	4.6	-86428.91123909081	107.80339978381275
5845000	-86318.22445457868	4.6	-86425.74647058529	107.52201600660462
5850000	-86324.75160368983	4.6	-86432.56427231671	107.81266862687431
5855000	-86331.7676844668	4.6	-86436.63867874243	104.87099427562629
5860000	-86305.50715051178	4.6	-86409.24561123885	103.73846072706272
5865000	-86328.31025802801	4.6	-86432.04702875255	103.73677072455027
5870000	-86342.51674143781	4.6	-86447.05835401971	104.5416125819093
5875000	-86320.69664275885	4.6	-86427.37194288844	106.67530012958463
5880000	-86306.78879408394	4.6	-86414.38638118538	107.59758710143582
5885000	-86302.60149954114	4.6	-86409.5613160459	106.95981650476135
5890000	-86303.3892171467	4.6	-86410.38030388279	106.99108673609372
5895000	-86329.35488408915	4.5	-86437.40849229493	108.05360820578558
5900000	-86307.55994047593	4.5	-86415.34580245262	107.78586197668743
5905000	-86322.81248815967	4.5	-86431.3139497118	108.50146155211519
5910000	-86346.20700842388	4.5	-86455.93129696188	109.72428853799195
5915000	-86347.10875119448	4.5	-86457.95671070224	110.84795950776828
5920000	-86345.78590089073	4.5	-86454.81160031821	109.02569942748467
5925000	-86336.11955262697	4.5	-86444.68499603923	108.56544341224986
5930000	-86344.75049644435	4.5	-86453.02680990117	108.27631345682909
5935000	-86357.6242450079	4.5	-86467.9310259024	110.30678089450534
5940000	-86350.6220514707	4.5	-86457.00117675806	106.37912528735852
5945000	-86350.54922557285	4.5	-86460.02333762338	109.47411205053618
5950000	-86335.52899604598	4.5	-86445.77780400024	110.24880795427053
5955000	-86318.33245532101	4.5	-86428.21032307879	109.87786775777454
5960000	-86309.49434472452	4.5	-86417.58903456497	108.09468984045235
5965000	-86314.67834888352	4.5	-86424.96044481725	110.28209593371953
5970000	-86313.2524416601	4.5	-86419.90316059467	106.6507189345729
5975000	-86319.12650759064	4.5	-86425.4046272342	106.27811964355912
5980000	-86308.1721077195	4.5	-86415.44515208664	107.27304436713935
5985000	-86313.73483451868	4.5	-86422.61431978103	108.87948526235199
5990000	-86330.63189525683	4.5	-86435.92334688833	105.29145163151135
5995000	-86318.66080708412	4.5	-86424.62468628754	105.96387920343008
6000000	-86330.71004223332	4.5	-86436.53731495938	105.82727272606779
6005000	-86327.38897028813	4.5	-86434.54225821262	107.15328792449296
6010000	-86334.25562045845	4.5	-86439.91616453635	105.66054407789888
6015000	-86326.21447499304	4.5	-86433.62270504492	107.40823005187835
6020000	-86336.11541264085	4.5	-86443.01500787554	106.89959523469068
6025000	-86322.31713954007	4.5	-86427.8682925759	105.55115303583075
6030000	-86308.33582249869	4.5	-86412.37566065551	104.03983815682695
6035000	-86321.44321787982	4.5	-86424.53714971548	103.09393183566874
6040000	-86326.20242708703	4.5	-86432.35429856803	106.15187148099066
6045000	-86300.26070155026	4.4	-86406.01398383713	105.75328228686932
6050000	-86305.89389389554	4.4	-86414.60786467807	108.71397078253173
6055000	-86309.95357954083	4.4	-86410.54861452663	100.5950349858032
6060000	-86310.13521930682	4.4	-86414.68006080862	104.54484150180615
6065000	-86303.58396584762	4.4	-86407.51192174111	103.92795589349771
6070000	-86303.95729786508	4.4	-86407.99582829494	104.03853042985054
6075000	-86306.9016412167	4.4	-86411.8453615053	104.94372028860525
6080000	-86329.91252242397	4.4	-86438.66841465553	108.75589223156912
6085000	-86321.11960933615	4.4	-86430.34398289608	109.22437355993785
6090000	-86327.24904612696	4.4	-86431.7454676287	104.49642150173423
6095000	-86328.16904418371	4.4	-86430.96083271816	102.7917885344488
6100000	-86333.82009082843	4.4	-86437.76529523305	103.94520440462203
6105000	-86326.34583633639	4.4	-86431.8511267603	105.50529042390704
6110000	-86322.81048677316	4.4	-86427.8120886016	105.00160182843165
6115000	-86336.29320829643	4.4	-86441.5404682528	105.24725995637222
6120000	-86306.9134134366	4.4	-86413.83196907933	106.91855564272467
6125000	-86337.72358678703	4.4	-86442.03399129248	104.31040450544378
6130000	-86329.64040749814	4.4	-86434.8239244277	105.18351692956946
6135000	-86322.56823662278	4.4	-86427.00652700002	104.4382903772404
6140000	-86318.3700788839	4.4	-86425.38353332419	107.01345444028489
6145000	-86328.07646160491	4.4	-86433.49727972918	105.42081812426554
6150000	-86313.55911339702	4.4	-86420.3925495712	106.8334361741854
6155000	-86312.8935371093	4.4	-86424.01175932318	111.11822221388604
6160000	-86308.75134211245	4.4	-86418.00928544388	109.25794333143523
6165000	-86329.29286514323	4.4	-86437.40643441334	108.11356927010364
6170000	-86321.74740712142	4.4	-86426.25788507987	104.51047795844518
6175000	-86331.38665213822	4.4	-86437.1796977603	105.79304562207281
6180000	-86294.45346279879	4.4	-86400.35022611848	105.89676331969062
6185000	-86307.23902269483	4.4	-86416.82187180227	109.58284910742871
